,Player,Hall_of_Fame,Awards,All_Star,Championships,All_Nbas
3498,Lorenzo Brown,FALSE,0,0,0,0
3499,Reggie Bullock,FALSE,1,0,0,0
3500,Trey Burke,FALSE,0,0,0,1
3501,Dwight Buycks,FALSE,0,0,0,0
3502,Nick Calathes,FALSE,0,0,0,0
3503,Kentavious Caldwell-Pope,FALSE,0,0,1,0
3504,Isaiah Canaan,FALSE,0,0,0,0
3505,Michael Carter-Williams,FALSE,1,0,0,1
3506,Dionte Christmas,FALSE,0,0,0,0
3507,Ian Clark,FALSE,0,0,1,0
3508,Robert Covington,FALSE,0,0,0,1
3509,Allen Crabbe,FALSE,0,0,0,0
3510,Seth Curry,FALSE,0,0,0,0
3511,Troy Daniels,FALSE,0,0,0,0
3512,Luigi Datome,FALSE,0,0,0,0
3513,Brandon Davies,FALSE,0,0,0,0
3514,Matthew Dellavedova,FALSE,0,0,1,0
3515,Gorgui Dieng,FALSE,0,0,0,1
3516,Shane Edwards,FALSE,0,0,0,0
3517,Vitor Faverani,FALSE,0,0,0,0
3518,Carrick Felix,FALSE,0,0,0,0
3519,Jamaal Franklin,FALSE,0,0,0,0
3520,Rudy Gobert,FALSE,1,1,0,1
3521,Archie Goodwin,FALSE,0,0,0,0
3522,Jorge Gutierrez,FALSE,0,0,0,0
3523,Justin Hamilton,FALSE,0,0,0,0
3524,Elias Harris,FALSE,0,0,0,0
3525,Solomon Hill,FALSE,0,0,0,0
3526,Scotty Hopson,FALSE,0,0,0,0
3527,Robbie Hummel,FALSE,0,0,0,0
3528,Sergey Karasev,FALSE,0,0,0,0
3529,Ryan Kelly,FALSE,0,0,0,0
3530,Ognjen Kuzmic,FALSE,0,0,1,0
3531,Shane Larkin,FALSE,0,0,0,0
3532,Ricky Ledo,FALSE,0,0,0,0
3533,Alex Len,FALSE,0,0,0,0
3534,Ray McCallum,FALSE,0,0,0,0
3535,Ben McLemore,FALSE,0,0,0,0
3536,Gal Mekel,FALSE,0,0,0,0
3537,Tony Mitchell,FALSE,0,0,0,0
3538,Tony Mitchell,FALSE,0,0,0,0
3539,Shabazz Muhammad,FALSE,0,0,0,0
3540,Erik Murphy,FALSE,0,0,0,0
3541,Toure' Murry,FALSE,0,0,0,0
3542,Mike Muscala,FALSE,0,0,0,0
3543,Nemanja Nedovic,FALSE,0,0,0,0
3544,James Nunnally,FALSE,0,0,0,0
3545,Victor Oladipo,FALSE,1,1,0,1
3546,Kelly Olynyk,FALSE,0,0,0,1
3547,Arinze Onuaku,FALSE,0,0,0,0
3548,Mason Plumlee,FALSE,0,0,0,1
3549,Otto Porter,FALSE,0,0,1,0
3550,Phil Pressey,FALSE,0,0,0,0
3551,Miroslav Raduljica,FALSE,0,0,0,0
3552,Andre Roberson,FALSE,0,0,0,1
3553,Dennis Schroder,FALSE,0,0,0,0
3554,Peyton Siva,FALSE,0,0,0,0
3555,Tony Snell,FALSE,0,0,0,0
3556,D.J. Stephens,FALSE,0,0,0,0
3557,Adonis Thomas,FALSE,0,0,0,0
3558,Hollis Thompson,FALSE,0,0,0,0
3559,Casper Ware,FALSE,0,0,0,0
3560,Royce White,FALSE,0,0,0,0
3561,Jeff Withey,FALSE,0,0,0,0
3562,Nate Wolters,FALSE,0,0,0,0
3563,Cody Zeller,FALSE,0,0,0,1
3564,Jordan Adams,FALSE,0,0,0,0
3565,Furkan Aldemir,FALSE,0,0,0,0
3566,Kyle Anderson,FALSE,0,0,0,0
3567,Cameron Bairstow,FALSE,0,0,0,0
3568,Jerrelle Benimon,FALSE,0,0,0,0
3569,Sim Bhullar,FALSE,0,0,0,0
3570,Tarik Black,FALSE,0,0,0,0
3571,Bojan Bogdanovic,FALSE,0,0,0,1
3572,Jabari Brown,FALSE,0,0,0,0
3573,Markel Brown,FALSE,0,0,0,0
3574,Bruno Caboclo,FALSE,0,0,0,0
3575,Clint Capela,FALSE,0,0,0,0
3576,Will Cherry,FALSE,0,0,0,0
3577,Patrick Christopher,FALSE,0,0,0,0
3578,Jordan Clarkson,FALSE,1,0,0,1
3579,Jack Cooley,FALSE,0,0,0,0
3580,Bryce Cotton,FALSE,0,0,0,0
3581,Andre Dawkins,FALSE,0,0,0,0
3582,Spencer Dinwiddie,FALSE,0,0,0,0
3583,Zoran Dragic,FALSE,0,0,0,0
3584,Cleanthony Early,FALSE,0,0,0,0
3585,James Ennis,FALSE,0,0,0,0
3586,Tyler Ennis,FALSE,0,0,0,0
3587,Dante Exum,FALSE,0,0,0,0
3588,Tim Frazier,FALSE,0,0,0,0
3589,Langston Galloway,FALSE,0,0,0,1
3590,Aaron Gordon,FALSE,0,0,1,0
3591,Drew Gordon,FALSE,0,0,0,0
3592,Jerami Grant,FALSE,0,0,0,0
3593,Erick Green,FALSE,0,0,0,0
3594,JaMychal Green,FALSE,0,0,0,0
3595,P.J. Hairston,FALSE,0,0,0,0
3596,Gary Harris,FALSE,0,0,0,0
3597,Joe Harris,FALSE,0,0,0,0
3598,Rodney Hood,FALSE,0,0,0,0
3599,Joe Ingles,FALSE,0,0,0,0
3600,Cory Jefferson,FALSE,0,0,0,0
3601,Grant Jerrett,FALSE,0,0,0,0
3602,Nick Johnson,FALSE,0,0,0,0
3603,Tyler Johnson,FALSE,0,0,0,0
3604,Sean Kilpatrick,FALSE,0,0,0,0
3605,Alex Kirk,FALSE,0,0,0,0
3606,Joffrey Lauvergne,FALSE,0,0,0,0
3607,Zach LaVine,FALSE,0,1,0,1
3608,Kalin Lucas,FALSE,0,0,0,0
3609,Devyn Marble,FALSE,0,0,0,0
3610,K.J. McDaniels,FALSE,0,0,0,0
3611,Doug McDermott,FALSE,0,0,0,0
3612,Mitch McGary,FALSE,0,0,0,0
3613,Jerel McNeal,FALSE,0,0,0,0
3614,Elijah Millsap,FALSE,0,0,0,0
3615,Nikola Mirotic,FALSE,0,0,0,1
3616,Eric Moreland,FALSE,0,0,1,0
3617,Shabazz Napier,FALSE,0,0,0,0
3618,Nerlens Noel,FALSE,0,0,0,1
3619,Lucas Nogueira,FALSE,0,0,0,0
3620,Jusuf Nurkic,FALSE,0,0,0,1
3621,Johnny O'Bryant,FALSE,0,0,0,0
3622,Kostas Papanikolaou,FALSE,0,0,0,0
3623,Jabari Parker,FALSE,0,0,0,0
3624,Adreian Payne,FALSE,0,0,0,0
3625,Elfrid Payton,FALSE,0,0,0,1
3626,Dwight Powell,FALSE,0,0,0,0
3627,Julius Randle,FALSE,1,1,0,1
3628,Damjan Rudez,FALSE,0,0,0,0
3629,JaKarr Sampson,FALSE,0,0,0,0
3630,Marcus Smart,FALSE,1,0,0,1
3631,Russ Smith,FALSE,0,0,0,0
3632,Nik Stauskas,FALSE,0,0,0,0
3633,David Stockton,FALSE,0,0,0,0
3634,Jarnell Stokes,FALSE,0,0,0,0
3635,Noah Vonleh,FALSE,0,0,0,0
3636,T.J. Warren,FALSE,0,0,0,1
3637,David Wear,FALSE,0,0,0,0
3638,Travis Wear,FALSE,0,0,0,0
3639,Shayne Whittington,FALSE,0,0,0,0
3640,Andrew Wiggins,FALSE,1,1,1,1
3641,C.J. Wilcox,FALSE,0,0,0,0
3642,James Young,FALSE,0,0,0,0
3643,Cliff Alexander,FALSE,0,0,0,0
3644,Justin Anderson,FALSE,0,0,0,0
3645,Thanasis Antetokounmpo,FALSE,0,0,1,0
3646,Keith Appling,FALSE,0,0,0,0
3647,Nemanja Bjelica,FALSE,0,0,1,0
3648,Devin Booker,FALSE,0,1,0,1
3649,Anthony Brown,FALSE,0,0,0,0
3650,Willie Cauley-Stein,FALSE,0,0,0,1
3651,Rakeem Christmas,FALSE,0,0,0,0
3652,Coty Clarke,FALSE,0,0,0,0
3653,Pat Connaughton,FALSE,0,0,1,0
3654,Branden Dawson,FALSE,0,0,0,0
3655,Bryce Dejean-Jones,FALSE,0,0,0,0
3656,Sam Dekker,FALSE,0,0,0,0
3657,Duje Dukan,FALSE,0,0,0,0
3658,Jarell Eddie,FALSE,0,0,0,0
3659,Cristiano Felicio,FALSE,0,0,0,0
3660,Jerian Grant,FALSE,0,0,0,0
3661,Montrezl Harrell,FALSE,1,0,0,0
3662,Aaron Harrison,FALSE,0,0,0,0
3663,Mario Hezonja,FALSE,0,0,0,0
3664,Darrun Hilliard,FALSE,0,0,0,0
3665,Rondae Hollis-Jefferson,FALSE,0,0,0,0
3666,Richaun Holmes,FALSE,0,0,0,0
3667,Marcelo Huertas,FALSE,0,0,0,0
3668,Josh Huestis,FALSE,0,0,0,0
3669,R.J. Hunter,FALSE,0,0,0,0
3670,Damien Inglis,FALSE,0,0,0,0
3671,Stanley Johnson,FALSE,0,0,0,0
3672,Nikola Jokic,FALSE,1,1,1,1
3673,Tyus Jones,FALSE,0,0,0,0
3674,Frank Kaminsky,FALSE,0,0,0,0
3675,Sasha Kaun,FALSE,0,0,1,0
3676,Kevon Looney,FALSE,0,0,1,0
3677,Trey Lyles,FALSE,0,0,0,0
3678,Boban Marjanovic,FALSE,0,0,0,0
3679,Jarell Martin,FALSE,0,0,0,0
3680,T.J. McConnell,FALSE,0,0,0,0
3681,Chris McCullough,FALSE,0,0,0,0
3682,Jordan McRae,FALSE,0,0,1,0
3683,Salah Mejri,FALSE,0,0,0,0
3684,Jordan Mickey,FALSE,0,0,0,0
3685,Luis Montero,FALSE,0,0,0,0
3686,Emmanuel Mudiay,FALSE,0,0,0,1
3687,Xavier Munford,FALSE,0,0,0,0
3688,Raul Neto,FALSE,0,0,0,0
3689,J.J. O'Brien,FALSE,0,0,0,0
3690,Jahlil Okafor,FALSE,0,0,0,1
3691,Kelly Oubre,FALSE,0,0,0,0
3692,Lamar Patterson,FALSE,0,0,0,0
3693,Cameron Payne,FALSE,0,0,0,0
3694,Tibor Pleiss,FALSE,0,0,0,0
3695,Bobby Portis,FALSE,0,0,1,0
3696,Kristaps Porzingis,FALSE,0,1,0,1
3697,Norman Powell,FALSE,0,0,1,0
3698,Willie Reed,FALSE,0,0,0,0
3699,Josh Richardson,FALSE,0,0,0,0
3700,Terry Rozier,FALSE,0,0,0,0
3701,D'Angelo Russell,FALSE,0,1,0,1
3702,Jonathon Simmons,FALSE,0,0,0,0
3703,Alex Stepheson,FALSE,0,0,0,0
3704,Axel Toupane,FALSE,0,0,1,0
3705,Karl-Anthony Towns,FALSE,1,1,0,1
3706,Myles Turner,FALSE,0,0,0,1
3707,Rashad Vaughn,FALSE,0,0,0,0
3708,Briante Weber,FALSE,0,0,0,0
3709,Alan Williams,FALSE,0,0,0,0
3710,Justise Winslow,FALSE,0,0,0,1
3711,Christian Wood,FALSE,0,0,0,0
3712,Delon Wright,FALSE,0,0,0,0
3713,Joe Young,FALSE,0,0,0,0
3714,Alex Abrines,FALSE,0,0,0,0
3715,Ron Baker,FALSE,0,0,0,0
3716,Wade Baldwin,FALSE,0,0,0,0
3717,Malik Beasley,FALSE,0,0,0,0
3718,DeAndre' Bembry,FALSE,0,0,0,0
3719,Dragan Bender,FALSE,0,0,0,0
3720,Ben Bentil,FALSE,0,0,0,0
3721,Davis Bertans,FALSE,0,0,0,0
3722,Joel Bolomboy,FALSE,0,0,0,0
3723,Malcolm Brogdon,FALSE,1,0,0,1
3724,Jaylen Brown,FALSE,0,1,0,1
3725,Nicolas Brussino,FALSE,0,0,0,0
3726,Marquese Chriss,FALSE,0,0,0,1
3727,Semaj Christon,FALSE,0,0,0,0
3728,Quinn Cook,FALSE,0,0,1,0
3729,Deyonta Davis,FALSE,0,0,0,0
3730,Malcolm Delaney,FALSE,0,0,0,0
3731,Cheick Diallo,FALSE,0,0,0,0
3732,Kris Dunn,FALSE,0,0,0,0
3733,Henry Ellenson,FALSE,0,0,0,0
3734,Joel Embiid,FALSE,1,1,0,1
3735,Kay Felder,FALSE,0,0,0,0
3736,Yogi Ferrell,FALSE,0,0,0,1
3737,Dorian Finney-Smith,FALSE,0,0,0,0
3738,Bryn Forbes,FALSE,0,0,1,0
3739,Patricio Garino,FALSE,0,0,0,0
3740,Michael Gbinije,FALSE,0,0,0,0
3741,Marcus Georges-Hunt,FALSE,0,0,0,0
3742,Jonathan Gibson,FALSE,0,0,0,0
3743,Treveon Graham,FALSE,0,0,0,0
3744,A.J. Hammons,FALSE,0,0,0,0
3745,Andrew Harrison,FALSE,0,0,0,0
3746,Juan Hernangomez,FALSE,0,0,0,0
3747,Willy Hernangomez,FALSE,0,0,0,1
3748,Buddy Hield,FALSE,0,0,0,1
3749,Danuel House,FALSE,0,0,0,0
3750,Brandon Ingram,FALSE,1,1,0,1
3751,Demetrius Jackson,FALSE,0,0,0,0
3752,Pierre Jackson,FALSE,0,0,0,0
3753,Brice Johnson,FALSE,0,0,0,0
3754,Damian Jones,FALSE,0,0,2,0
3755,Derrick Jones,FALSE,0,0,0,0
3756,Mindaugas Kuzminskas,FALSE,0,0,0,0
3757,Skal Labissiere,FALSE,0,0,0,0
3758,Nicolas Laprovittola,FALSE,0,0,0,0
3759,Jake Layman,FALSE,0,0,0,0
3760,Caris LeVert,FALSE,0,0,0,1
3761,Shawn Long,FALSE,0,0,0,0
3762,Timothe Luwawu-Cabarrot,FALSE,0,0,0,0
3763,Thon Maker,FALSE,0,0,0,0
3764,Patrick McCaw,FALSE,0,0,3,0
3765,Rodney McGruder,FALSE,0,0,0,0
3766,Dejounte Murray,FALSE,0,1,0,1
3767,Jamal Murray,FALSE,0,0,1,1
3768,Maurice Ndour,FALSE,0,0,0,0
3769,Georges Niang,FALSE,0,0,0,0
3770,David Nwaba,FALSE,0,0,0,0
3771,Daniel Ochefu,FALSE,0,0,0,0
3772,Chinanu Onuaku,FALSE,0,0,0,0
3773,Georgios Papagiannis,FALSE,0,0,0,0
3774,Gary Payton,TRUE,1,1,1,1
3775,Gary Payton,TRUE,1,1,1,1
3776,Marshall Plumlee,FALSE,0,0,0,0
3777,Alex Poythress,FALSE,0,0,0,0
3778,Tim Quarterman,FALSE,0,0,0,0
3779,Chasson Randle,FALSE,0,0,0,0
3780,Malachi Richardson,FALSE,0,0,0,0
3781,Domantas Sabonis,FALSE,0,1,0,1
3782,Dario Saric,FALSE,0,0,0,1
3783,Tomas Satoransky,FALSE,0,0,0,0
3784,Wayne Selden,FALSE,0,0,0,0
3785,Pascal Siakam,FALSE,1,1,1,1
3786,Diamond Stone,FALSE,0,0,0,0
3787,Edy Tavares,FALSE,0,0,0,0
3788,Isaiah Taylor,FALSE,0,0,0,0
3789,Mike Tobey,FALSE,0,0,0,0
3790,Tyler Ulis,FALSE,0,0,0,0
3791,Jarrod Uthoff,FALSE,0,0,0,0
3792,Denzel Valentine,FALSE,0,0,0,0
3793,Fred VanVleet,FALSE,0,1,1,0
3794,Okaro White,FALSE,0,0,0,0
3795,Isaiah Whitehead,FALSE,0,0,0,0
3796,Troy Williams,FALSE,0,0,0,0
3797,Kyle Wiltjer,FALSE,0,0,0,0
3798,Stephen Zimmerman,FALSE,0,0,0,0
3799,Paul Zipser,FALSE,0,0,0,0
3800,Ivica Zubac,FALSE,0,0,0,0
3801,Walt Hazzard,FALSE,0,1,0,0
3802,John Johnson,FALSE,0,2,1,0
3803,Jake Voskuhl,FALSE,0,0,0,0
3804,Ruben Wolkowyski,FALSE,0,0,0,0
3805,J.J. Redick,FALSE,0,0,0,0
3806,Enes Kanter,FALSE,0,0,0,0
3807,Dewayne Dedmon,FALSE,0,0,0,0
3809,C.J. McCollum,FALSE,1,0,0,0
3810,James Southerland,FALSE,0,0,0,0
3811,Jakob Poeltl,FALSE,0,0,0,0
